scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Ablation W (D+T+W),FH,28,0.7034219930977902,7084.944444444444,408.5919312124634,513.8721910112359
Ablation W (D+T+W),FH,29,0.6533725602934192,6616.388888888889,423.6744688538277,436.71488764044943
Ablation W (D+T+W),EH,0,0.5649927950516378,6253.444444444444,397.0075622014379,405.41011235955057
Ablation W (D+T+W),EH,1,0.6537544707744664,6517.666666666667,435.18440332979475,435.2949438202247
Ablation W (D+T+W),EH,3,0.5036843996233574,6271.611111111111,396.8293195678309,380.63483146067415
Ablation W (D+T+W),EH,2,0.8379584966144766,6934.944444444444,520.6809907174068,541.875
Ablation W (D+T+W),EH,4,0.5255691421813291,6443.555555555556,407.0551176517963,400.47752808988764
Ablation W (D+T+W),EH,6,0.688755302100691,6709.944444444444,402.87067909244723,509.99016853932585
Ablation W (D+T+W),EH,7,0.6977847154395006,6416.0,444.11202844672613,418.80337078651684
Ablation W (D+T+W),EH,5,0.6762689576435237,6787.166666666667,437.8445924691316,428.25280898876406
Ablation W (D+T+W),EH,8,0.6586143567160796,6456.944444444444,426.66799843501053,430.0730337078652
Ablation W (D+T+W),EH,9,0.7847128421928959,6485.777777777777,476.9287771536141,458.6657303370786
Ablation W (D+T+W),EH,10,0.734494972720163,6514.277777777777,463.436821854135,464.5674157303371
Ablation W (D+T+W),EH,11,0.47389191790997603,6375.111111111111,373.7833786679741,378.1615168539326
Ablation W (D+T+W),EH,12,0.671007184230555,6404.222222222223,476.0548602313748,456.20365168539325
Ablation W (D+T+W),EH,13,0.6193411755822352,6370.388888888889,422.4948981265314,425.3314606741573
Ablation W (D+T+W),EH,14,0.6920013406046249,6600.611111111111,427.60934688218447,432.4550561797753
Ablation W (D+T+W),EH,16,0.5837933055398083,6454.277777777777,408.71411263957316,405.48174157303373
Ablation W (D+T+W),EH,15,0.6576908372965365,6648.333333333333,367.5250986629025,457.49016853932585
Ablation W (D+T+W),EH,17,0.734669480507497,6637.5,469.81383691035137,464.2738764044944
Ablation W (D+T+W),EH,18,0.5176823059136215,6328.222222222223,404.1364969806372,418.1530898876405
Ablation W (D+T+W),EH,19,0.7331038974409159,6772.0,468.3131423293496,453.9438202247191
Ablation W (D+T+W),EH,20,0.5189304053711734,6413.222222222223,382.51868552904153,387.80898876404495
Ablation W (D+T+W),EH,21,0.5870973182828332,6269.888888888889,406.45189242171045,402.4676966292135
Ablation W (D+T+W),EH,22,0.7706840576967515,6618.833333333333,489.19956581120715,468.4831460674157
Ablation W (D+T+W),EH,23,0.6997937169992596,6499.0,446.56405828380156,443.0814606741573
Ablation W (D+T+W),EH,24,0.6088169110319662,6377.611111111111,421.0955156773413,419.4073033707865
Ablation W (D+T+W),EH,26,0.5324275452370613,6337.0,388.2090854734608,370.810393258427
Ablation W (D+T+W),EH,25,0.6754447461815646,6627.777777777777,420.4770658190317,411.05898876404495
Ablation W (D+T+W),EH,27,0.7548524917054276,6669.222222222223,473.0088332961119,459.936797752809
Ablation W (D+T+W),EH,28,0.7728396846755584,6996.055555555556,427.81456600511217,531.1067415730337
Ablation W (D+T+W),EH,29,0.6758584734758768,6465.555555555556,430.16849518770186,429.3623595505618
Ablation B (D+T+B),NC,1,0.2727168908868216,5267.470588235294,343.4668523381131,331.7284122562674
Ablation B (D+T+B),NC,0,0.23829748499126455,5262.705882352941,328.3962357896099,324.5176803394625
Ablation B (D+T+B),NC,2,0.15886576684653803,5276.529411764706,312.1713946805454,316.15811965811963
Ablation B (D+T+B),NC,3,0.18167451651106375,5265.64705882353,310.71235129911423,314.89985693848354
Ablation B (D+T+B),NC,4,0.2799833823634765,5249.64705882353,323.7702165373254,331.038961038961
Ablation B (D+T+B),NC,5,0.2520766387316357,5235.882352941177,329.53447913673824,331.08028169014085
Ablation B (D+T+B),NC,6,0.24441883120145033,5215.294117647059,325.2427324043669,326.5968882602546
Ablation B (D+T+B),NC,7,0.2716893740360175,5299.235294117647,343.7287050647928,337.07670850767084
Ablation B (D+T+B),NC,8,0.14198421163279493,5245.705882352941,305.7731330523838,309.36417033773864
Ablation B (D+T+B),NC,9,0.19184112017519578,5260.411764705882,308.9242471024035,305.6950146627566
Ablation B (D+T+B),NC,10,0.26687295678578926,5249.411764705882,329.35370512550304,335.88591549295774
Ablation B (D+T+B),NC,11,0.27508566278372454,5266.764705882353,341.17546734587944,333.08240223463685
Ablation B (D+T+B),NC,12,0.16837274872927518,5237.64705882353,315.86308742092535,319.61482558139534
